Store,Date,Temp_Fahrenheit,Fuel_Price_$,Consumer_Price_Index_CPI,Unemployment_Pct,Size_Sq_ft
35,10/29/2010,61.02,2.921,136.738,8.763,103681
26,10/29/2010,40.3,2.938,132.871,8.149,152513
44,10/29/2010,45.12,2.841,126.436,7.61,39910
37,10/29/2010,76.22,2.716,210.674,8.476,39910
36,10/29/2010,76.22,2.68,210.674,8.476,39910
30,10/29/2010,67.51,2.716,211.566,8.163,42988
6,10/29/2010,70.39,2.716,213.43,7.007,202505
38,10/29/2010,61.09,3.016,126.436,14.313,39690
4,10/29/2010,56.94,2.718,126.436,7.127,205863
10,10/29/2010,68.76,3.13,126.436,9.003,126512
8,10/29/2010,57.93,2.716,215.274,6.433,155078
29,10/29/2010,57.73,2.938,132.871,10.524,93638
39,10/29/2010,75.14,2.716,210.674,8.476,184109
45,10/29/2010,61.3,2.921,182.901,8.724,118221
24,10/29/2010,57.29,3.055,132.871,8.275,203819
42,10/29/2010,68.76,3.13,126.436,9.003,39690
3,10/29/2010,72.04,2.716,215.227,7.564,37392
41,10/29/2010,42.16,2.748,190.952,7.508,196321
14,10/29/2010,61.3,2.921,182.901,8.724,200898
25,10/29/2010,55.72,2.921,205.112,7.484,128107
5,10/29/2010,70.58,2.716,212.465,6.768,34875
20,10/29/2010,57.56,2.921,205.112,7.484,203742
34,10/29/2010,50.78,2.718,126.436,10.21,158114
21,10/29/2010,67.51,2.716,211.566,8.163,140167
28,10/29/2010,61.09,3.016,126.436,14.313,206302
27,10/29/2010,61.02,3.055,136.738,8.021,204184
1,10/29/2010,69.64,2.716,211.909,7.838,151315
12,10/29/2010,61.09,3.016,126.436,14.313,112238
33,10/29/2010,71.34,3.13,126.436,9.265,39690
40,10/29/2010,47.1,2.938,132.871,5.287,155083
9,10/29/2010,64.43,2.716,215.457,6.56,125833
11,10/29/2010,74.21,2.716,215.227,7.564,207499
17,10/29/2010,39.87,2.841,126.436,6.885,93188
2,10/29/2010,66.24,2.716,211.566,8.163,202307
15,10/29/2010,55.09,3.055,132.871,8.067,123737
43,10/29/2010,65.88,2.716,203.824,10.21,41062
19,10/29/2010,56.11,3.055,132.871,8.067,203819
8,11/06/2010,82.21,2.668,214.835,6.29,155078
1,11/06/2010,80.43,2.668,211.456,7.808,151315
9,11/06/2010,83.75,2.668,215.019,6.384,125833
34,11/06/2010,80.84,2.668,126.112,9.593,158114
26,11/06/2010,51.62,2.83,132.436,8.512,152513
33,11/06/2010,93.52,3.057,126.112,9.849,39690
10,11/06/2010,89.67,3.057,126.112,9.524,126512
4,11/06/2010,78.45,2.668,126.112,7.896,205863
27,11/06/2010,68.9,2.972,136.287,8.058,204184
35,11/06/2010,68.9,2.809,136.287,9.051,103681
25,11/06/2010,63.68,2.809,204.668,7.856,128107
13,11/06/2010,65.24,2.841,126.112,8.107,219622
16,11/06/2010,62.63,2.684,189.4,6.842,57197
29,11/06/2010,65.01,2.83,132.436,10.16,93638
24,11/06/2010,64.84,2.972,132.436,8.211,203819
23,11/06/2010,58.35,2.83,132.436,5.435,114533
17,11/06/2010,57.14,2.841,126.112,6.635,93188
32,11/06/2010,70.86,2.684,189.4,8.963,203007
14,11/06/2010,69.71,2.809,182.432,8.899,200898
5,11/06/2010,80.7,2.668,212.014,6.465,34875
42,11/06/2010,89.67,3.057,126.112,9.524,39690
43,11/06/2010,88.12,2.668,203.373,9.593,41062
40,11/06/2010,59.42,2.83,132.436,5.435,155083
15,11/06/2010,61.04,2.972,132.436,8.185,123737
38,11/06/2010,90.84,2.949,126.112,14.099,39690
44,11/06/2010,65.24,2.841,126.112,7.972,39910
3,11/06/2010,82.1,2.668,214.788,7.343,37392
45,11/06/2010,69.71,2.809,182.432,8.899,118221
28,11/06/2010,90.84,2.949,126.112,14.099,206302
20,11/06/2010,67.32,2.809,204.668,7.856,203742
36,11/06/2010,82.3,2.615,210.214,8.464,39910
2,11/06/2010,83.4,2.668,211.112,8.2,202307
31,11/06/2010,83.51,2.668,211.112,8.2,203750
7,11/06/2010,63.59,2.684,189.4,8.963,70713
19,11/06/2010,61.64,2.972,132.436,8.185,203819
6,11/06/2010,81.81,2.668,212.984,7.092,202505
22,11/06/2010,65.01,2.83,136.287,8.348,119557
11,11/06/2010,82.81,2.668,214.788,7.343,207499
39,11/06/2010,81.78,2.668,210.214,8.464,184109
18,11/06/2010,64.08,2.83,132.436,9.269,120653
12,11/06/2010,90.84,2.949,126.112,14.099,112238
21,11/06/2010,83.51,2.668,211.112,8.2,140167
37,11/06/2010,82.3,2.668,210.214,8.464,39910
30,11/06/2010,83.51,2.668,211.112,8.2,42988
41,11/06/2010,63.36,2.684,189.4,7.363,196321
12,11/19/2010,58.18,3.161,126.607,14.313,112238
36,11/19/2010,56.73,2.741,210.654,8.476,39910
10,11/19/2010,58.83,3.047,126.607,9.003,126512
30,11/19/2010,51.71,2.771,211.547,8.163,42988
6,11/19/2010,52.99,2.771,213.411,7.007,202505
41,11/19/2010,31.34,2.758,191.031,7.508,196321
25,11/19/2010,42.72,3.0,205.099,7.484,128107
18,11/19/2010,45.26,3.03,132.917,9.331,120653
14,11/19/2010,50.02,3.0,182.899,8.724,200898
38,11/19/2010,58.18,3.161,126.607,14.313,39690
26,11/19/2010,36.73,3.03,132.917,8.149,152513
16,11/19/2010,27.26,2.758,191.031,6.986,57197
42,11/19/2010,58.83,3.047,126.607,9.003,39690
23,11/19/2010,41.66,3.03,132.917,5.287,114533
43,11/19/2010,54.96,2.771,203.819,10.21,41062
24,11/19/2010,45.63,3.138,132.917,8.275,203819
2,11/19/2010,50.81,2.771,211.547,8.163,202307
39,11/19/2010,55.5,2.771,210.654,8.476,184109
1,11/19/2010,51.41,2.771,211.89,7.838,151315
9,11/19/2010,49.96,2.771,215.437,6.56,125833
8,11/19/2010,43.86,2.771,215.254,6.433,155078
32,11/19/2010,36.24,2.758,191.031,9.137,203007
21,11/19/2010,51.71,2.771,211.547,8.163,140167
40,11/19/2010,40.52,3.03,132.917,5.287,155083
33,11/19/2010,61.95,3.047,126.607,9.265,39690
45,11/19/2010,50.02,3.0,182.899,8.724,118221
15,11/19/2010,44.1,3.138,132.917,8.067,123737
29,11/19/2010,48.62,3.03,132.917,10.524,93638
11,11/19/2010,58.63,2.771,215.207,7.564,207499
19,11/19/2010,44.22,3.138,132.917,8.067,203819
3,11/19/2010,57.72,2.771,215.207,7.564,37392
4,11/19/2010,48.05,2.78,126.607,7.127,205863
27,11/19/2010,50.81,3.138,136.772,8.021,204184
44,11/19/2010,42.0,2.842,126.607,7.61,39910
37,11/19/2010,56.73,2.771,210.654,8.476,39910
5,11/19/2010,52.52,2.771,212.445,6.768,34875
35,11/19/2010,50.81,3.0,136.772,8.763,103681
28,11/19/2010,58.18,3.161,126.607,14.313,206302
17,11/19/2010,36.31,2.842,126.607,6.885,93188
20,11/19/2010,45.88,3.0,205.099,7.484,203742
31,11/19/2010,51.71,2.771,211.547,8.163,203750
22,11/19/2010,48.62,3.03,136.772,8.572,119557
13,11/19/2010,42.0,2.842,126.607,7.795,219622
34,11/19/2010,40.93,2.78,126.607,10.21,158114
7,11/19/2010,25.56,2.758,191.031,9.137,70713
20,11/26/2010,46.66,3.039,204.962,7.484,203742
15,11/26/2010,40.71,3.186,132.837,8.067,123737
33,11/26/2010,56.87,3.162,126.669,9.265,39690
39,11/26/2010,67.75,2.735,210.515,8.476,184109
40,11/26/2010,32.94,3.07,132.837,5.287,155083
2,11/26/2010,62.98,2.735,211.406,8.163,202307
4,11/26/2010,48.08,2.752,126.669,7.127,205863
43,11/26/2010,54.76,2.735,203.695,10.21,41062
24,11/26/2010,41.92,3.186,132.837,8.275,203819
9,11/26/2010,60.18,2.735,215.291,6.56,125833
7,11/26/2010,17.95,2.742,191.012,9.137,70713
29,11/26/2010,44.61,3.07,132.837,10.524,93638
42,11/26/2010,55.33,3.162,126.669,9.003,39690
19,11/26/2010,42.62,3.186,132.837,8.067,203819
11,11/26/2010,69.9,2.735,215.061,7.564,207499
12,11/26/2010,47.66,3.162,126.669,14.313,112238
1,11/26/2010,64.52,2.735,211.748,7.838,151315
31,11/26/2010,62.96,2.735,211.406,8.163,203750
27,11/26/2010,46.67,3.186,136.69,8.021,204184
21,11/26/2010,62.96,2.735,211.406,8.163,140167
34,11/26/2010,41.13,2.752,126.669,10.21,158114
8,11/26/2010,51.07,2.735,215.108,6.433,155078
3,11/26/2010,68.71,2.735,215.061,7.564,37392
45,11/26/2010,46.15,3.039,182.783,8.724,118221
35,11/26/2010,46.67,3.039,136.69,8.763,103681
17,11/26/2010,19.03,2.83,126.669,6.885,93188
22,11/26/2010,44.61,3.07,136.69,8.572,119557
36,11/26/2010,67.73,2.725,210.515,8.476,39910
38,11/26/2010,47.66,3.162,126.669,14.313,39690
16,11/26/2010,23.46,2.742,191.012,6.986,57197
37,11/26/2010,67.73,2.735,210.515,8.476,39910
26,11/26/2010,28.11,3.07,132.837,8.149,152513
28,11/26/2010,47.66,3.162,126.669,14.313,206302
14,11/26/2010,46.15,3.039,182.783,8.724,200898
23,11/26/2010,34.95,3.07,132.837,5.287,114533
44,11/26/2010,28.22,2.83,126.669,7.61,39910
6,11/26/2010,65.79,2.735,213.267,7.007,202505
5,11/26/2010,66.15,2.735,212.303,6.768,34875
25,11/26/2010,43.43,3.039,204.962,7.484,128107
13,11/26/2010,28.22,2.83,126.669,7.795,219622
41,11/26/2010,25.3,2.742,191.012,7.508,196321
18,11/26/2010,40.81,3.07,132.837,9.331,120653
10,11/26/2010,55.33,3.162,126.669,9.003,126512
30,11/26/2010,62.96,2.735,211.406,8.163,42988
32,11/26/2010,29.97,2.742,191.012,9.137,203007
13,12/02/2010,33.16,2.671,126.496,8.316,219622
18,12/02/2010,26.41,2.771,131.587,9.202,120653
9,12/02/2010,37.08,2.548,214.806,6.415,125833
40,12/02/2010,20.84,2.771,131.587,5.892,155083
44,12/02/2010,33.16,2.671,126.496,8.119,39910
45,12/02/2010,27.73,2.773,181.982,8.992,118221
30,12/02/2010,37.77,2.548,210.898,8.324,42988
22,12/02/2010,28.14,2.771,135.411,8.283,119557
36,12/02/2010,46.11,2.539,209.997,8.554,39910
1,12/02/2010,38.51,2.548,211.242,8.106,151315
21,12/02/2010,37.77,2.548,210.898,8.324,140167
26,12/02/2010,18.14,2.771,131.587,8.488,152513
39,12/02/2010,44.58,2.548,209.997,8.554,184109
24,12/02/2010,25.94,2.94,131.587,8.326,203819
8,12/02/2010,33.34,2.548,214.621,6.299,155078
43,12/02/2010,47.99,2.548,203.201,9.521,41062
3,12/02/2010,47.93,2.548,214.575,7.368,37392
25,12/02/2010,19.64,2.773,204.386,8.187,128107
14,12/02/2010,27.73,2.773,181.982,8.992,200898
4,12/02/2010,28.84,2.573,126.496,8.623,205863
27,12/02/2010,29.81,2.94,135.411,8.237,204184
10,12/02/2010,49.96,2.828,126.496,9.765,126512
11,12/02/2010,48.01,2.548,214.575,7.368,207499
37,12/02/2010,46.11,2.548,209.997,8.554,39910
29,12/02/2010,28.14,2.771,131.587,10.064,93638
5,12/02/2010,39.81,2.548,211.8,6.566,34875
28,12/02/2010,47.87,2.946,126.496,13.975,206302
33,12/02/2010,55.47,2.828,126.496,10.115,39690
19,12/02/2010,23.22,2.94,131.587,8.35,203819
38,12/02/2010,47.87,2.946,126.496,13.975,39690
32,12/02/2010,28.09,2.572,189.464,9.014,203007
17,12/02/2010,18.36,2.671,126.496,6.548,93188
20,12/02/2010,22.12,2.773,204.386,8.187,203742
42,12/02/2010,49.96,2.828,126.496,9.765,39690
41,12/02/2010,23.04,2.572,189.464,7.541,196321
2,12/02/2010,38.49,2.548,210.898,8.324,202307
7,12/02/2010,25.9,2.572,189.464,9.014,70713
16,12/02/2010,20.87,2.572,189.464,7.039,57197
15,12/02/2010,22.0,2.94,131.587,8.35,123737
35,12/02/2010,29.81,2.773,135.411,9.262,103681
23,12/02/2010,18.75,2.771,131.587,5.892,114533
12,12/02/2010,47.87,2.946,126.496,13.975,112238
34,12/02/2010,36.13,2.573,126.496,9.521,158114
6,12/02/2010,40.57,2.548,212.77,7.259,202505
31,12/02/2010,37.77,2.548,210.898,8.324,203750
25,12/03/2010,40.05,2.818,204.525,8.187,128107
12,12/03/2010,50.11,2.925,126.604,13.975,112238
8,12/03/2010,49.76,2.667,214.749,6.299,155078
1,12/03/2010,57.79,2.667,211.381,8.106,151315
20,12/03/2010,43.82,2.818,204.525,8.187,203742
37,12/03/2010,61.96,2.667,210.141,8.554,39910
34,12/03/2010,42.26,2.704,126.604,9.521,158114
29,12/03/2010,43.43,2.805,131.784,10.064,93638
2,12/03/2010,57.56,2.667,211.038,8.324,202307
21,12/03/2010,57.1,2.667,211.038,8.324,140167
15,12/03/2010,41.39,2.938,131.784,8.35,123737
41,12/03/2010,33.4,2.684,189.737,7.541,196321
14,12/03/2010,45.8,2.818,182.163,8.992,200898
19,12/03/2010,39.06,2.938,131.784,8.35,203819
28,12/03/2010,50.11,2.925,126.604,13.975,206302
11,12/03/2010,64.1,2.667,214.703,7.368,207499
33,12/03/2010,55.61,3.034,126.604,10.115,39690
38,12/03/2010,50.11,2.925,126.604,13.975,39690
5,12/03/2010,58.5,2.667,211.937,6.566,34875
16,12/03/2010,28.64,2.684,189.737,7.039,57197
42,12/03/2010,52.33,3.034,126.604,9.765,39690
31,12/03/2010,57.1,2.667,211.038,8.324,203750
40,12/03/2010,35.1,2.805,131.784,5.892,155083
45,12/03/2010,45.8,2.818,182.163,8.992,118221
44,12/03/2010,37.62,2.733,126.604,8.119,39910
18,12/03/2010,42.39,2.805,131.784,9.202,120653
36,12/03/2010,61.96,2.619,210.141,8.554,39910
9,12/03/2010,55.76,2.667,214.933,6.415,125833
4,12/03/2010,49.63,2.704,126.604,8.623,205863
39,12/03/2010,61.88,2.667,210.141,8.554,184109
7,12/03/2010,27.25,2.684,189.737,9.014,70713
6,12/03/2010,58.82,2.667,212.904,7.259,202505
43,12/03/2010,53.67,2.667,203.344,9.521,41062
3,12/03/2010,63.08,2.667,214.703,7.368,37392
30,12/03/2010,57.1,2.667,211.038,8.324,42988
24,12/03/2010,42.31,2.938,131.784,8.326,203819
13,12/03/2010,37.62,2.733,126.604,8.316,219622
26,12/03/2010,31.1,2.805,131.784,8.488,152513
32,12/03/2010,39.88,2.684,189.737,9.014,203007
27,12/03/2010,45.98,2.938,135.627,8.237,204184
23,12/03/2010,36.07,2.805,131.784,5.892,114533
35,12/03/2010,45.98,2.818,135.627,9.262,103681
17,12/03/2010,29.71,2.733,126.604,6.548,93188
10,12/03/2010,52.33,3.034,126.604,9.765,126512
22,12/03/2010,43.43,2.805,135.627,8.283,119557
22,12/11/2010,44.42,2.961,136.835,8.572,119557
42,12/11/2010,61.24,3.13,126.546,9.003,39690
31,12/11/2010,60.95,2.728,211.661,8.163,203750
34,12/11/2010,47.2,2.741,126.546,10.21,158114
5,12/11/2010,62.37,2.728,212.56,6.768,34875
17,12/11/2010,36.32,2.831,126.546,6.885,93188
20,12/11/2010,42.38,2.931,205.21,7.484,203742
26,12/11/2010,37.51,2.961,132.978,8.149,152513
23,12/11/2010,35.59,2.961,132.978,5.287,114533
6,12/11/2010,62.11,2.728,213.527,7.007,202505
21,12/11/2010,60.95,2.728,211.661,8.163,140167
1,12/11/2010,59.61,2.728,212.004,7.838,151315
45,12/11/2010,46.14,2.931,182.992,8.724,118221
19,12/11/2010,40.3,3.065,132.978,8.067,203819
15,12/11/2010,39.63,3.065,132.978,8.067,123737
40,12/11/2010,38.5,2.961,132.978,5.287,155083
29,12/11/2010,44.42,2.961,132.978,10.524,93638
33,12/11/2010,65.21,3.13,126.546,9.265,39690
27,12/11/2010,45.9,3.065,136.835,8.021,204184
2,12/11/2010,59.69,2.728,211.661,8.163,202307
24,12/11/2010,41.76,3.065,132.978,8.275,203819
30,12/11/2010,60.95,2.728,211.661,8.163,42988
41,12/11/2010,38.99,2.737,191.041,7.508,196321
44,12/11/2010,42.55,2.831,126.546,7.61,39910
18,12/11/2010,43.17,2.961,132.978,9.331,120653
25,12/11/2010,40.68,2.931,205.21,7.484,128107
16,12/11/2010,34.04,2.737,191.041,6.986,57197
28,12/11/2010,57.79,3.13,126.546,14.313,206302
32,12/11/2010,42.3,2.737,191.041,9.137,203007
7,12/11/2010,22.12,2.737,191.041,9.137,70713
35,12/11/2010,45.9,2.931,136.835,8.763,103681
11,12/11/2010,63.74,2.728,215.326,7.564,207499
13,12/11/2010,42.55,2.831,126.546,7.795,219622
10,12/11/2010,61.24,3.13,126.546,9.003,126512
4,12/11/2010,52.65,2.741,126.546,7.127,205863
9,12/11/2010,61.59,2.728,215.556,6.56,125833
37,12/11/2010,61.97,2.728,210.767,8.476,39910
14,12/11/2010,46.14,2.931,182.992,8.724,200898
43,12/11/2010,59.98,2.728,203.919,10.21,41062
12,12/11/2010,57.79,3.13,126.546,14.313,112238
38,12/11/2010,57.79,3.13,126.546,14.313,39690
39,12/11/2010,62.21,2.728,210.767,8.476,184109
3,12/11/2010,62.79,2.728,215.326,7.564,37392
8,12/11/2010,54.89,2.728,215.372,6.433,155078
36,12/11/2010,61.97,2.705,210.767,8.476,39910
39,12/17/2010,55.31,2.869,210.179,8.476,184109
36,12/17/2010,56.73,2.852,210.179,8.476,39910
14,12/17/2010,30.51,3.14,182.518,8.724,200898
10,12/17/2010,59.15,3.125,126.879,9.003,126512
15,12/17/2010,25.3,3.301,132.68,8.067,123737
29,12/17/2010,30.46,3.139,132.68,10.524,93638
41,12/17/2010,31.51,2.778,191.03,7.508,196321
6,12/17/2010,52.24,2.869,212.918,7.007,202505
24,12/17/2010,27.99,3.301,132.68,8.275,203819
11,12/17/2010,54.63,2.869,214.705,7.564,207499
20,12/17/2010,24.07,3.14,204.632,7.484,203742
9,12/17/2010,49.7,2.869,214.933,6.56,125833
17,12/17/2010,25.13,2.842,126.879,6.885,93188
35,12/17/2010,31.62,3.14,136.529,8.763,103681
1,12/17/2010,49.84,2.869,211.405,7.838,151315
21,12/17/2010,48.63,2.869,211.065,8.163,140167
38,12/17/2010,52.77,3.236,126.879,14.313,39690
45,12/17/2010,30.51,3.14,182.518,8.724,118221
7,12/17/2010,20.74,2.778,191.03,9.137,70713
28,12/17/2010,52.77,3.236,126.879,14.313,206302
13,12/17/2010,35.21,2.842,126.879,7.795,219622
4,12/17/2010,46.57,2.884,126.879,7.127,205863
32,12/17/2010,36.07,2.778,191.03,9.137,203007
42,12/17/2010,59.15,3.125,126.879,9.003,39690
40,12/17/2010,23.01,3.139,132.68,5.287,155083
23,12/17/2010,23.05,3.139,132.68,5.287,114533
18,12/17/2010,27.4,3.139,132.68,9.331,120653
34,12/17/2010,42.64,2.884,126.879,10.21,158114
5,12/17/2010,51.61,2.869,211.958,6.768,34875
8,12/17/2010,45.03,2.869,214.751,6.433,155078
27,12/17/2010,31.62,3.301,136.529,8.021,204184
33,12/17/2010,61.12,3.125,126.879,9.265,39690
30,12/17/2010,48.63,2.869,211.065,8.163,42988
44,12/17/2010,35.21,2.842,126.879,7.61,39910
25,12/17/2010,21.6,3.14,204.632,7.484,128107
22,12/17/2010,30.46,3.139,136.529,8.572,119557
37,12/17/2010,56.73,2.869,210.179,8.476,39910
2,12/17/2010,47.55,2.869,211.065,8.163,202307
12,12/17/2010,52.77,3.236,126.879,14.313,112238
31,12/17/2010,48.63,2.869,211.065,8.163,203750
16,12/17/2010,26.01,2.778,191.03,6.986,57197
26,12/17/2010,20.61,3.139,132.68,8.149,152513
43,12/17/2010,56.51,2.869,203.4,10.21,41062
3,12/17/2010,52.2,2.869,214.705,7.564,37392
19,12/17/2010,26.83,3.301,132.68,8.067,203819
37,12/24/2010,59.1,2.886,210.181,8.476,39910
32,12/24/2010,30.72,2.781,191.143,9.137,203007
28,12/24/2010,52.02,3.236,126.984,14.313,206302
23,12/24/2010,22.96,3.15,132.748,5.287,114533
11,12/24/2010,59.33,2.886,214.702,7.564,207499
10,12/24/2010,57.06,3.236,126.984,9.003,126512
45,12/24/2010,30.59,3.141,182.545,8.724,118221
40,12/24/2010,24.18,3.15,132.748,5.287,155083
8,12/24/2010,45.67,2.886,214.748,6.433,155078
15,12/24/2010,25.07,3.309,132.748,8.067,123737
16,12/24/2010,32.46,2.781,191.143,6.986,57197
43,12/24/2010,57.15,2.886,203.409,10.21,41062
27,12/24/2010,31.34,3.309,136.597,8.021,204184
13,12/24/2010,34.9,2.846,126.984,7.795,219622
1,12/24/2010,52.33,2.886,211.405,7.838,151315
33,12/24/2010,60.43,3.236,126.984,9.265,39690
26,12/24/2010,21.81,3.15,132.748,8.149,152513
21,12/24/2010,51.29,2.886,211.065,8.163,140167
44,12/24/2010,34.9,2.846,126.984,7.61,39910
42,12/24/2010,57.06,3.236,126.984,9.003,39690
22,12/24/2010,29.76,3.15,136.597,8.572,119557
4,12/24/2010,43.21,2.887,126.984,7.127,205863
9,12/24/2010,50.93,2.886,214.93,6.56,125833
34,12/24/2010,42.74,2.887,126.984,10.21,158114
31,12/24/2010,51.29,2.886,211.065,8.163,203750
39,12/24/2010,58.86,2.886,210.181,8.476,184109
41,12/24/2010,29.81,2.781,191.143,7.508,196321
38,12/24/2010,52.02,3.236,126.984,14.313,39690
2,12/24/2010,49.97,2.886,211.065,8.163,202307
35,12/24/2010,31.34,3.141,136.597,8.763,103681
19,12/24/2010,26.05,3.309,132.748,8.067,203819
24,12/24/2010,27.74,3.309,132.748,8.275,203819
30,12/24/2010,51.29,2.886,211.065,8.163,42988
17,12/24/2010,26.58,2.846,126.984,6.885,93188
36,12/24/2010,59.1,2.863,210.181,8.476,39910
20,12/24/2010,25.17,3.141,204.638,7.484,203742
12,12/24/2010,52.02,3.236,126.984,14.313,112238
5,12/24/2010,55.01,2.886,211.957,6.768,34875
6,12/24/2010,55.07,2.886,212.917,7.007,202505
7,12/24/2010,26.04,2.781,191.143,9.137,70713
29,12/24/2010,29.76,3.15,132.748,10.524,93638
18,12/24/2010,28.16,3.15,132.748,9.331,120653
3,12/24/2010,57.16,2.886,214.702,7.564,37392
14,12/24/2010,30.59,3.141,182.545,8.724,200898
25,12/24/2010,22.94,3.141,204.638,7.484,128107
3,12/31/2010,53.2,2.943,214.699,7.564,37392
35,12/31/2010,29.59,3.179,136.665,8.763,103681
31,12/31/2010,47.19,2.943,211.065,8.163,203750
42,12/31/2010,49.67,3.148,127.088,9.003,39690
43,12/31/2010,48.61,2.943,203.418,10.21,41062
26,12/31/2010,18.73,3.177,132.815,8.149,152513
19,12/31/2010,28.65,3.336,132.815,8.067,203819
37,12/31/2010,52.88,2.943,210.182,8.476,39910
25,12/31/2010,25.89,3.179,204.643,7.484,128107
12,12/31/2010,45.64,3.148,127.088,14.313,112238
22,12/31/2010,28.49,3.177,136.665,8.572,119557
44,12/31/2010,26.79,2.868,127.088,7.61,39910
2,12/31/2010,47.3,2.943,211.065,8.163,202307
33,12/31/2010,52.91,3.148,127.088,9.265,39690
27,12/31/2010,29.59,3.336,136.665,8.021,204184
30,12/31/2010,47.19,2.943,211.065,8.163,42988
5,12/31/2010,49.79,2.943,211.957,6.768,34875
34,12/31/2010,34.11,2.955,127.088,10.21,158114
40,12/31/2010,19.29,3.177,132.815,5.287,155083
23,12/31/2010,19.05,3.177,132.815,5.287,114533
18,12/31/2010,26.1,3.177,132.815,9.331,120653
16,12/31/2010,19.66,2.829,191.256,6.986,57197
32,12/31/2010,27.7,2.829,191.256,9.137,203007
39,12/31/2010,52.45,2.943,210.182,8.476,184109
1,12/31/2010,48.43,2.943,211.405,7.838,151315
28,12/31/2010,45.64,3.148,127.088,14.313,206302
7,12/31/2010,13.76,2.829,191.256,9.137,70713
6,12/31/2010,49.14,2.943,212.915,7.007,202505
45,12/31/2010,29.67,3.179,182.571,8.724,118221
9,12/31/2010,45.92,2.943,214.927,6.56,125833
38,12/31/2010,45.64,3.148,127.088,14.313,39690
17,12/31/2010,20.79,2.868,127.088,6.885,93188
10,12/31/2010,49.67,3.148,127.088,9.003,126512
20,12/31/2010,28.85,3.179,204.643,7.484,203742
21,12/31/2010,47.19,2.943,211.065,8.163,140167
41,12/31/2010,25.19,2.829,191.256,7.508,196321
4,12/31/2010,38.09,2.955,127.088,7.127,205863
8,12/31/2010,41.47,2.943,214.745,6.433,155078
14,12/31/2010,29.67,3.179,182.571,8.724,200898
11,12/31/2010,55.03,2.943,214.699,7.564,207499
13,12/31/2010,26.79,2.868,127.088,7.795,219622
36,12/31/2010,52.88,2.949,210.182,8.476,39910
24,12/31/2010,25.9,3.336,132.815,8.275,203819
29,12/31/2010,28.49,3.177,132.815,10.524,93638
15,12/31/2010,26.54,3.336,132.815,8.067,123737
2,01/04/2011,55.43,3.524,214.489,7.931,202307
43,01/04/2011,67.79,3.524,206.673,10.581,41062
30,01/04/2011,56.36,3.524,214.489,7.931,42988
10,01/04/2011,67.64,3.772,128.72,8.494,126512
44,01/04/2011,42.49,3.487,128.72,6.906,39910
1,01/04/2011,59.17,3.524,214.837,7.682,151315
29,01/04/2011,36.04,3.638,134.068,9.966,93638
6,01/04/2011,62.25,3.524,216.384,6.855,202505
11,01/04/2011,69.1,3.524,218.211,7.574,207499
28,01/04/2011,63.63,3.772,128.72,13.736,206302
32,01/04/2011,44.83,3.461,192.269,8.595,203007
40,01/04/2011,28.6,3.638,134.068,4.781,155083
39,01/04/2011,66.57,3.524,213.578,8.3,184109
21,01/04/2011,56.36,3.524,214.489,7.931,140167
42,01/04/2011,67.64,3.772,128.72,8.494,39690
35,01/04/2011,37.27,3.638,137.956,8.512,103681
45,01/04/2011,37.27,3.638,185.179,8.521,118221
19,01/04/2011,30.68,3.811,134.068,7.658,203819
27,01/04/2011,37.27,3.811,137.956,7.725,204184
16,01/04/2011,35.75,3.461,192.269,6.339,57197
36,01/04/2011,67.31,3.529,213.578,8.3,39910
17,01/04/2011,39.38,3.487,128.72,6.774,93188
8,01/04/2011,49.86,3.524,218.259,6.297,155078
4,01/04/2011,56.99,3.521,128.72,5.946,205863
13,01/04/2011,42.49,3.487,128.72,7.193,219622
41,01/04/2011,38.16,3.461,192.269,6.934,196321
37,01/04/2011,67.31,3.524,213.578,8.3,39910
12,01/04/2011,63.63,3.772,128.72,13.736,112238
20,01/04/2011,32.43,3.638,207.882,7.287,203742
22,01/04/2011,36.04,3.638,137.956,8.252,119557
7,01/04/2011,24.83,3.461,192.269,8.595,70713
31,01/04/2011,56.36,3.524,214.489,7.931,203750
18,01/04/2011,35.06,3.638,134.068,8.975,120653
24,01/04/2011,35.73,3.811,134.068,8.212,203819
14,01/04/2011,37.27,3.638,185.179,8.521,200898
25,01/04/2011,28.5,3.638,207.882,7.287,128107
5,01/04/2011,61.5,3.524,215.402,6.489,34875
