ID,Store,Date,Temperature_Fahrenheit,Fuel_Price_USD,Consumer_Price_Index_CPI,Unemployment_percentage,Size_Sqft
01/14/201145,45,01/14/2011,24.78,3.205,182.659,8.549,118221
01/14/201143,43,01/14/2011,43.45,2.983,203.484,10.398,41062
01/14/201142,42,01/14/2011,49.98,3.312,127.301,8.744,39690
01/14/201118,18,01/14/2011,22.69,3.215,132.951,9.131,120653
01/14/201115,15,01/14/2011,19.53,3.367,132.951,7.771,123737
01/14/20111,1,01/14/2011,35.4,2.983,211.457,7.742,151315
01/14/20113,3,01/14/2011,44.76,2.983,214.747,7.551,37392
01/14/201111,11,01/14/2011,45.34,2.983,214.747,7.551,207499
01/14/201114,14,01/14/2011,24.78,3.205,182.659,8.549,200898
01/14/201136,36,01/14/2011,42.87,2.971,210.238,8.395,39910
01/14/201124,24,01/14/2011,22.41,3.367,132.951,8.252,203819
01/14/201126,26,01/14/2011,16.7,3.215,132.951,7.907,152513
01/14/201131,31,01/14/2011,34.14,2.983,211.118,8.028,203750
01/14/201139,39,01/14/2011,41.74,2.983,210.238,8.395,184109
01/14/201120,20,01/14/2011,20.39,3.205,204.703,7.343,203742
01/14/201117,17,01/14/2011,16.57,2.903,127.301,6.866,93188
01/14/20112,2,01/14/2011,33.02,2.983,211.118,8.028,202307
01/14/201134,34,01/14/2011,30.75,2.992,127.301,10.398,158114
01/14/201135,35,01/14/2011,25.7,3.205,136.803,8.549,103681
01/14/201119,19,01/14/2011,21.68,3.367,132.951,7.771,203819
01/14/201141,41,01/14/2011,22.44,2.911,191.478,7.241,196321
01/14/20116,6,01/14/2011,38.37,2.983,212.966,6.858,202505
01/14/201125,25,01/14/2011,18.3,3.205,204.703,7.343,128107
01/14/201112,12,01/14/2011,43.15,3.312,127.301,14.021,112238
01/14/20117,7,01/14/2011,11.32,2.911,191.478,8.818,70713
01/14/20119,9,01/14/2011,36.43,2.983,214.975,6.416,125833
01/14/201138,38,01/14/2011,43.15,3.312,127.301,14.021,39690
01/14/20118,8,01/14/2011,31.62,2.983,214.793,6.262,155078
01/14/201128,28,01/14/2011,43.15,3.312,127.301,14.021,206302
01/14/201137,37,01/14/2011,42.87,2.983,210.238,8.395,39910
01/14/201133,33,01/14/2011,53.63,3.312,127.301,8.951,39690
01/14/201140,40,01/14/2011,18.55,3.215,132.951,5.114,155083
01/14/201144,44,01/14/2011,20.6,2.903,127.301,7.224,39910
01/14/201127,27,01/14/2011,25.7,3.367,136.803,7.827,204184
01/14/201116,16,01/14/2011,17.46,2.911,191.478,6.614,57197
01/14/201122,22,01/14/2011,24.76,3.215,136.803,8.458,119557
01/14/201123,23,01/14/2011,18.2,3.215,132.951,5.114,114533
01/21/201139,39,01/21/2011,50.25,3.016,210.603,8.395,184109
01/21/201111,11,01/21/2011,51.51,3.016,215.127,7.551,207499
01/21/20112,2,01/21/2011,41.4,3.016,211.486,8.028,202307
01/21/201137,37,01/21/2011,51.18,3.016,210.603,8.395,39910
01/21/20111,1,01/21/2011,44.04,3.016,211.827,7.742,151315
01/21/20119,9,01/21/2011,44.72,3.016,215.355,6.416,125833
01/21/201121,21,01/21/2011,42.72,3.016,211.486,8.028,140167
01/21/20114,4,01/21/2011,38.34,3.017,127.44,6.51,205863
01/21/201113,13,01/21/2011,34.8,2.934,127.44,7.47,219622
01/21/201115,15,01/21/2011,21.84,3.391,133.029,7.771,123737
01/21/20115,5,01/21/2011,45.41,3.016,212.38,6.634,34875
01/21/201130,30,01/21/2011,42.72,3.016,211.486,8.028,42988
01/21/201141,41,01/21/2011,32.7,2.973,191.573,7.241,196321
01/21/201124,24,01/21/2011,23.69,3.391,133.029,8.252,203819
01/21/201140,40,01/21/2011,14.64,3.232,133.029,5.114,155083
01/21/201136,36,01/21/2011,51.18,2.98,210.603,8.395,39910
01/21/201134,34,01/21/2011,39.57,3.017,127.44,10.398,158114
01/21/201117,17,01/21/2011,26.62,2.934,127.44,6.866,93188
01/21/201133,33,01/21/2011,59.46,3.336,127.44,8.951,39690
01/21/201138,38,01/21/2011,53.53,3.223,127.44,14.021,39690
01/21/201123,23,01/21/2011,15.58,3.232,133.029,5.114,114533
01/21/201119,19,01/21/2011,22.8,3.391,133.029,7.771,203819
01/21/201144,44,01/21/2011,34.8,2.934,127.44,7.224,39910
01/21/201112,12,01/21/2011,53.53,3.223,127.44,14.021,112238
01/21/20116,6,01/21/2011,46.2,3.016,213.34,6.858,202505
01/21/201135,35,01/21/2011,30.13,3.229,136.887,8.549,103681
01/21/201125,25,01/21/2011,23.21,3.229,205.046,7.343,128107
01/21/201128,28,01/21/2011,53.53,3.223,127.44,14.021,206302
01/21/20113,3,01/21/2011,50.74,3.016,215.127,7.551,37392
01/21/20117,7,01/21/2011,25.4,2.973,191.573,8.818,70713
01/21/201132,32,01/21/2011,34.54,2.973,191.573,8.818,203007
01/21/201122,22,01/21/2011,26.8,3.232,136.887,8.458,119557
01/21/201129,29,01/21/2011,26.8,3.232,133.029,10.256,93638
01/21/201120,20,01/21/2011,27.43,3.229,205.046,7.343,203742
01/21/201145,45,01/21/2011,30.55,3.229,182.919,8.549,118221
01/21/20118,8,01/21/2011,42.06,3.016,215.173,6.262,155078
01/21/201131,31,01/21/2011,42.72,3.016,211.486,8.028,203750
01/21/201114,14,01/21/2011,30.55,3.229,182.919,8.549,200898
01/21/201143,43,01/21/2011,53.05,3.016,203.832,10.398,41062
01/21/201126,26,01/21/2011,12.98,3.232,133.029,7.907,152513
01/21/201127,27,01/21/2011,30.13,3.391,136.887,7.827,204184
01/21/201110,10,01/21/2011,56.75,3.336,127.44,8.744,126512
01/21/201118,18,01/21/2011,22.55,3.232,133.029,9.131,120653
01/21/201116,16,01/21/2011,28.6,2.973,191.573,6.614,57197
01/21/201142,42,01/21/2011,56.75,3.336,127.44,8.744,39690
01/28/201144,44,01/28/2011,31.64,2.96,127.58,7.224,39910
01/28/201133,33,01/28/2011,56.62,3.231,127.58,8.951,39690
01/28/201128,28,01/28/2011,50.74,3.342,127.58,14.021,206302
01/28/201131,31,01/28/2011,44.04,3.01,211.855,8.028,203750
01/28/201143,43,01/28/2011,44.98,3.01,204.179,10.398,41062
01/28/201140,40,01/28/2011,9.51,3.243,133.106,5.114,155083
01/28/20117,7,01/28/2011,10.11,3.008,191.668,8.818,70713
01/28/201112,12,01/28/2011,50.74,3.342,127.58,14.021,112238
01/28/201134,34,01/28/2011,34.68,3.022,127.58,10.398,158114
01/28/20119,9,01/28/2011,43.9,3.01,215.736,6.416,125833
01/28/201136,36,01/28/2011,48.74,2.995,210.968,8.395,39910
01/28/20118,8,01/28/2011,39.26,3.01,215.553,6.262,155078
01/28/201130,30,01/28/2011,44.04,3.01,211.855,8.028,42988
01/28/201125,25,01/28/2011,18.92,3.237,205.389,7.343,128107
01/28/201124,24,01/28/2011,17.91,3.402,133.106,8.252,203819
01/28/20116,6,01/28/2011,44.98,3.01,213.714,6.858,202505
01/28/201122,22,01/28/2011,20.61,3.243,136.971,8.458,119557
01/28/201126,26,01/28/2011,5.54,3.243,133.106,7.907,152513
01/28/201118,18,01/28/2011,14.84,3.243,133.106,9.131,120653
01/28/201119,19,01/28/2011,20.66,3.402,133.106,7.771,203819
01/28/201139,39,01/28/2011,47.94,3.01,210.968,8.395,184109
01/28/201127,27,01/28/2011,23.64,3.402,136.971,7.827,204184
01/28/201123,23,01/28/2011,10.91,3.243,133.106,5.114,114533
01/28/201138,38,01/28/2011,50.74,3.342,127.58,14.021,39690
01/28/201114,14,01/28/2011,24.05,3.237,183.18,8.549,200898
01/28/201117,17,01/28/2011,22.16,2.96,127.58,6.866,93188
01/28/201120,20,01/28/2011,23.21,3.237,205.389,7.343,203742
01/28/201135,35,01/28/2011,23.64,3.237,136.971,8.549,103681
01/28/201110,10,01/28/2011,53.03,3.231,127.58,8.744,126512
01/28/20113,3,01/28/2011,48.71,3.01,215.507,7.551,37392
01/28/201145,45,01/28/2011,24.05,3.237,183.18,8.549,118221
01/28/201121,21,01/28/2011,44.04,3.01,211.855,8.028,140167
01/28/20111,1,01/28/2011,43.83,3.01,212.197,7.742,151315
01/28/201142,42,01/28/2011,53.03,3.231,127.58,8.744,39690
01/28/201113,13,01/28/2011,31.64,2.96,127.58,7.47,219622
01/28/20115,5,01/28/2011,44.5,3.01,212.751,6.634,34875
01/28/201115,15,01/28/2011,19.61,3.402,133.106,7.771,123737
01/28/201137,37,01/28/2011,48.74,3.01,210.968,8.395,39910
01/28/201141,41,01/28/2011,32.23,3.008,191.668,7.241,196321
01/28/20114,4,01/28/2011,40.6,3.022,127.58,6.51,205863
01/28/201111,11,01/28/2011,51.04,3.01,215.507,7.551,207499
01/28/201132,32,01/28/2011,34.86,3.008,191.668,8.818,203007
01/28/201116,16,01/28/2011,20.8,3.008,191.668,6.614,57197
01/28/20112,2,01/28/2011,42.83,3.01,211.855,8.028,202307
01/28/201129,29,01/28/2011,20.61,3.243,133.106,10.256,93638
02/09/20112,2,02/09/2011,89.64,3.533,215.451,7.852,202307
02/09/201134,34,02/09/2011,78.24,3.533,129.326,10.641,158114
02/09/201143,43,02/09/2011,87.84,3.533,207.621,10.641,41062
02/09/201119,19,02/09/2011,69.27,3.879,136.244,7.806,203819
02/09/201132,32,02/09/2011,74.6,3.511,194.509,8.622,203007
02/09/201136,36,02/09/2011,87.5,3.481,214.552,8.177,39910
02/09/201142,42,02/09/2011,91.61,3.798,129.326,8.257,39690
02/09/20119,9,02/09/2011,89.33,3.533,219.382,6.404,125833
02/09/201112,12,02/09/2011,93.66,3.798,129.326,13.503,112238
02/09/201124,24,02/09/2011,68.14,3.879,136.244,8.358,203819
02/09/20118,8,02/09/2011,84.77,3.533,219.197,6.425,155078
02/09/201137,37,02/09/2011,87.5,3.533,214.552,8.177,39910
02/09/201121,21,02/09/2011,91.94,3.533,215.451,7.852,140167
02/09/201120,20,02/09/2011,70.82,3.703,208.963,7.274,203742
02/09/201114,14,02/09/2011,70.63,3.703,186.619,8.625,200898
02/09/201117,17,02/09/2011,69.31,3.58,129.326,6.745,93188
02/09/201113,13,02/09/2011,77.0,3.58,129.326,6.877,219622
02/09/201133,33,02/09/2011,99.2,3.798,129.326,8.442,39690
02/09/20113,3,02/09/2011,89.12,3.533,219.15,7.567,37392
02/09/201128,28,02/09/2011,93.66,3.798,129.326,13.503,206302
02/09/20116,6,02/09/2011,91.22,3.533,217.334,6.925,202505
02/09/201140,40,02/09/2011,63.79,3.784,136.244,4.584,155083
02/09/201126,26,02/09/2011,59.67,3.784,136.244,7.767,152513
02/09/201145,45,02/09/2011,70.63,3.703,186.619,8.625,118221
02/09/201139,39,02/09/2011,88.65,3.533,214.552,8.177,184109
02/09/201111,11,02/09/2011,91.44,3.533,219.15,7.567,207499
02/09/201110,10,02/09/2011,91.61,3.798,129.326,8.257,126512
02/09/201130,30,02/09/2011,91.94,3.533,215.451,7.852,42988
02/09/201122,22,02/09/2011,69.16,3.784,140.197,8.023,119557
02/09/201123,23,02/09/2011,65.33,3.784,136.244,4.584,114533
02/09/201127,27,02/09/2011,71.44,3.879,140.197,7.85,204184
02/09/201131,31,02/09/2011,91.94,3.533,215.451,7.852,203750
02/09/201129,29,02/09/2011,69.16,3.784,136.244,9.863,93638
02/09/201138,38,02/09/2011,93.66,3.798,129.326,13.503,39690
02/09/201115,15,02/09/2011,67.63,3.879,136.244,7.806,123737
02/09/201116,16,02/09/2011,63.44,3.511,194.509,6.338,57197
02/09/201144,44,02/09/2011,77.0,3.58,129.326,6.56,39910
02/09/20114,4,02/09/2011,77.99,3.533,129.326,5.644,205863
02/09/201135,35,02/09/2011,71.44,3.703,140.197,8.684,103681
02/09/201118,18,02/09/2011,68.23,3.784,136.244,8.89,120653
02/09/20117,7,02/09/2011,53.4,3.511,194.509,8.622,70713
02/09/20111,1,02/09/2011,87.83,3.533,215.797,7.962,151315
02/09/20115,5,02/09/2011,90.38,3.533,216.359,6.529,34875
02/09/201125,25,02/09/2011,67.2,3.703,208.963,7.274,128107
02/09/201141,41,02/09/2011,70.37,3.511,194.509,6.901,196321
02/12/201119,19,02/12/2011,45.67,3.666,136.491,7.866,203819
02/12/201126,26,02/12/2011,36.74,3.501,136.491,7.598,152513
02/12/201134,34,02/12/2011,39.75,3.176,129.846,10.148,158114
02/12/201117,17,02/12/2011,26.47,3.389,129.846,6.617,93188
02/12/201122,22,02/12/2011,49.11,3.501,140.431,7.706,119557
02/12/20119,9,02/12/2011,46.84,3.172,222.398,6.054,125833
02/12/201110,10,02/12/2011,57.29,3.701,129.846,7.874,126512
02/12/201129,29,02/12/2011,49.11,3.501,136.491,9.357,93638
02/12/201133,33,02/12/2011,59.12,3.701,129.846,8.01,39690
02/12/20118,8,02/12/2011,40.82,3.172,222.207,6.123,155078
02/12/201132,32,02/12/2011,33.8,3.378,195.822,8.513,203007
02/12/201127,27,02/12/2011,50.55,3.666,140.431,7.906,204184
02/12/201111,11,02/12/2011,56.89,3.172,222.159,7.197,207499
02/12/201140,40,02/12/2011,38.51,3.501,136.491,4.42,155083
02/12/201112,12,02/12/2011,52.5,3.701,129.846,12.89,112238
02/12/201141,41,02/12/2011,34.53,3.378,195.822,6.759,196321
02/12/201131,31,02/12/2011,48.72,3.172,218.359,7.441,203750
02/12/201113,13,02/12/2011,33.94,3.389,129.846,6.392,219622
02/12/20113,3,02/12/2011,54.97,3.172,222.159,7.197,37392
02/12/201125,25,02/12/2011,42.85,3.452,211.639,7.082,128107
02/12/201137,37,02/12/2011,53.57,3.172,217.423,7.716,39910
02/12/201143,43,02/12/2011,47.49,3.172,210.313,10.148,41062
02/12/20115,5,02/12/2011,51.14,3.172,219.292,6.3,34875
02/12/201135,35,02/12/2011,50.55,3.452,140.431,8.745,103681
02/12/201116,16,02/12/2011,27.83,3.378,195.822,6.232,57197
02/12/201130,30,02/12/2011,48.72,3.172,218.359,7.441,42988
02/12/201145,45,02/12/2011,50.19,3.452,188.502,8.523,118221
02/12/20114,4,02/12/2011,38.71,3.176,129.846,5.143,205863
02/12/201118,18,02/12/2011,46.25,3.501,136.491,8.471,120653
02/12/201121,21,02/12/2011,48.72,3.172,218.359,7.441,140167
02/12/201114,14,02/12/2011,50.19,3.452,188.502,8.523,200898
02/12/201144,44,02/12/2011,33.94,3.389,129.846,6.078,39910
02/12/201115,15,02/12/2011,45.67,3.666,136.491,7.866,123737
02/12/20111,1,02/12/2011,48.91,3.172,218.715,7.866,151315
02/12/201142,42,02/12/2011,57.29,3.701,129.846,7.874,39690
02/12/20117,7,02/12/2011,20.38,3.378,195.822,8.513,70713
02/12/201124,24,02/12/2011,47.21,3.666,136.491,8.454,203819
02/12/20116,6,02/12/2011,51.18,3.172,220.294,6.551,202505
02/12/201120,20,02/12/2011,46.32,3.452,211.639,7.082,203742
02/12/201128,28,02/12/2011,52.5,3.701,129.846,12.89,206302
02/12/201139,39,02/12/2011,53.14,3.172,217.423,7.716,184109
02/12/201123,23,02/12/2011,43.6,3.501,136.491,4.42,114533
02/12/201138,38,02/12/2011,52.5,3.701,129.846,12.89,39690
02/12/20112,2,02/12/2011,48.74,3.172,218.359,7.441,202307
02/12/201136,36,02/12/2011,53.57,3.164,217.423,7.716,39910
02/18/201118,18,02/18/2011,31.59,3.263,133.37,9.131,120653
02/18/20112,2,02/18/2011,57.83,3.045,212.903,8.028,202307
02/18/201139,39,02/18/2011,58.2,3.045,212.006,8.395,184109
02/18/201114,14,02/18/2011,40.7,3.245,183.937,8.549,200898
02/18/20113,3,02/18/2011,61.58,3.045,216.584,7.551,37392
02/18/201140,40,02/18/2011,21.82,3.263,133.37,5.114,155083
02/18/20115,5,02/18/2011,58.83,3.045,213.807,6.634,34875
02/18/201112,12,02/18/2011,53.35,3.43,127.995,14.021,112238
02/18/20118,8,02/18/2011,50.64,3.045,216.631,6.262,155078
02/18/201119,19,02/18/2011,34.74,3.42,133.37,7.771,203819
02/18/201135,35,02/18/2011,39.32,3.245,137.251,8.549,103681
02/18/201125,25,02/18/2011,38.42,3.245,206.369,7.343,128107
02/18/201130,30,02/18/2011,59.87,3.045,212.903,8.028,42988
02/18/201131,31,02/18/2011,59.87,3.045,212.903,8.028,203750
02/18/20114,4,02/18/2011,48.17,3.058,127.995,6.51,205863
02/18/201133,33,02/18/2011,62.03,3.43,127.995,8.951,39690
02/18/20117,7,02/18/2011,17.3,3.051,191.918,8.818,70713
02/18/20116,6,02/18/2011,59.61,3.045,214.778,6.858,202505
02/18/201111,11,02/18/2011,61.5,3.045,216.584,7.551,207499
02/18/201120,20,02/18/2011,42.95,3.245,206.369,7.343,203742
02/18/201137,37,02/18/2011,57.48,3.045,212.006,8.395,39910
02/18/20119,9,02/18/2011,58.5,3.045,216.815,6.416,125833
02/18/20111,1,02/18/2011,57.36,3.045,213.248,7.742,151315
02/18/201121,21,02/18/2011,59.87,3.045,212.903,8.028,140167
02/18/201117,17,02/18/2011,26.86,3.062,127.995,6.866,93188
02/18/201144,44,02/18/2011,40.85,3.062,127.995,7.224,39910
02/18/201123,23,02/18/2011,26.6,3.263,133.37,5.114,114533
02/18/201138,38,02/18/2011,53.35,3.43,127.995,14.021,39690
02/18/201145,45,02/18/2011,40.7,3.245,183.937,8.549,118221
02/18/201134,34,02/18/2011,45.12,3.058,127.995,10.398,158114
02/18/201141,41,02/18/2011,39.39,3.051,191.918,7.241,196321
02/18/201113,13,02/18/2011,40.85,3.062,127.995,7.47,219622
02/18/201143,43,02/18/2011,59.15,3.045,205.168,10.398,41062
02/18/201129,29,02/18/2011,35.34,3.263,133.37,10.256,93638
02/18/201142,42,02/18/2011,61.77,3.43,127.995,8.744,39690
02/18/201110,10,02/18/2011,61.77,3.43,127.995,8.744,126512
02/18/201132,32,02/18/2011,42.09,3.051,191.918,8.818,203007
02/18/201116,16,02/18/2011,27.18,3.051,191.918,6.614,57197
02/18/201128,28,02/18/2011,53.35,3.43,127.995,14.021,206302
02/18/201124,24,02/18/2011,34.04,3.42,133.37,8.252,203819
02/18/201127,27,02/18/2011,39.32,3.42,137.251,7.827,204184
02/18/201136,36,02/18/2011,57.48,3.017,212.006,8.395,39910
02/18/201115,15,02/18/2011,33.06,3.42,133.37,7.771,123737
02/18/201126,26,02/18/2011,19.63,3.263,133.37,7.907,152513
02/18/201122,22,02/18/2011,35.34,3.263,137.251,8.458,119557
02/25/201110,10,02/25/2011,53.59,3.398,128.13,8.744,126512
02/25/201131,31,02/25/2011,61.27,3.065,213.19,8.028,203750
02/25/20115,5,02/25/2011,63.35,3.065,214.096,6.634,34875
02/25/201117,17,02/25/2011,24.36,3.12,128.13,6.866,93188
02/25/201111,11,02/25/2011,68.74,3.065,216.878,7.551,207499
02/25/20117,7,02/25/2011,17.46,3.101,191.965,8.818,70713
02/25/201137,37,02/25/2011,67.73,3.065,212.291,8.395,39910
02/25/201133,33,02/25/2011,54.89,3.398,128.13,8.951,39690
02/25/201112,12,02/25/2011,48.45,3.53,128.13,14.021,112238
02/25/201121,21,02/25/2011,61.27,3.065,213.19,8.028,140167
02/25/201115,15,02/25/2011,20.87,3.452,133.492,7.771,123737
02/25/201132,32,02/25/2011,33.0,3.101,191.965,8.818,203007
02/25/201126,26,02/25/2011,16.3,3.281,133.492,7.907,152513
02/25/201130,30,02/25/2011,61.27,3.065,213.19,8.028,42988
02/25/201144,44,02/25/2011,33.17,3.12,128.13,7.224,39910
02/25/201134,34,02/25/2011,44.57,3.087,128.13,10.398,158114
02/25/201141,41,02/25/2011,26.1,3.101,191.965,7.241,196321
02/25/201128,28,02/25/2011,48.45,3.53,128.13,14.021,206302
02/25/201142,42,02/25/2011,53.59,3.398,128.13,8.744,39690
02/25/20114,4,02/25/2011,49.0,3.087,128.13,6.51,205863
02/25/201129,29,02/25/2011,30.23,3.281,133.492,10.256,93638
02/25/201118,18,02/25/2011,26.15,3.281,133.492,9.131,120653
02/25/201140,40,02/25/2011,16.5,3.281,133.492,5.114,155083
02/25/201124,24,02/25/2011,26.09,3.452,133.492,8.252,203819
02/25/201116,16,02/25/2011,26.15,3.101,191.965,6.614,57197
02/25/201136,36,02/25/2011,67.73,3.053,212.291,8.395,39910
02/25/201127,27,02/25/2011,33.05,3.452,137.376,7.827,204184
02/25/201135,35,02/25/2011,33.05,3.274,137.376,8.549,103681
02/25/201138,38,02/25/2011,48.45,3.53,128.13,14.021,39690
02/25/201114,14,02/25/2011,35.78,3.274,184.163,8.549,200898
02/25/20112,2,02/25/2011,60.8,3.065,213.19,8.028,202307
02/25/201145,45,02/25/2011,35.78,3.274,184.163,8.549,118221
02/25/201125,25,02/25/2011,28.36,3.274,206.642,7.343,128107
02/25/20113,3,02/25/2011,67.4,3.065,216.878,7.551,37392
02/25/201143,43,02/25/2011,58.37,3.065,205.442,10.398,41062
02/25/201120,20,02/25/2011,33.2,3.274,206.642,7.343,203742
02/25/201123,23,02/25/2011,17.0,3.281,133.492,5.114,114533
02/25/201119,19,02/25/2011,23.24,3.452,133.492,7.771,203819
02/25/20111,1,02/25/2011,62.9,3.065,213.536,7.742,151315
02/25/201122,22,02/25/2011,30.23,3.281,137.376,8.458,119557
02/25/20116,6,02/25/2011,62.86,3.065,215.068,6.858,202505
02/25/201139,39,02/25/2011,67.77,3.065,212.291,8.395,184109
02/25/20118,8,02/25/2011,51.29,3.065,216.925,6.262,155078
02/25/20119,9,02/25/2011,59.01,3.065,217.11,6.416,125833
02/25/201113,13,02/25/2011,33.17,3.12,128.13,7.47,219622
03/06/201118,18,03/06/2011,70.9,3.973,134.855,8.975,120653
03/06/201110,10,03/06/2011,81.87,3.893,129.049,8.494,126512
03/06/20119,9,03/06/2011,85.8,3.699,218.878,6.38,125833
03/06/201127,27,03/06/2011,74.17,4.069,138.769,7.725,204184
03/06/201140,40,03/06/2011,66.16,3.973,134.855,4.781,155083
03/06/201125,25,03/06/2011,70.69,3.922,208.355,7.287,128107
03/06/201145,45,03/06/2011,76.38,3.922,185.754,8.521,118221
03/06/20111,1,03/06/2011,83.0,3.699,215.274,7.682,151315
03/06/201124,24,03/06/2011,73.12,4.069,134.855,8.212,203819
03/06/201141,41,03/06/2011,54.81,3.763,192.842,6.934,196321
03/06/201137,37,03/06/2011,82.96,3.699,214.016,8.3,39910
03/06/201143,43,03/06/2011,83.49,3.699,207.104,10.581,41062
03/06/201126,26,03/06/2011,60.49,3.973,134.855,7.818,152513
03/06/20116,6,03/06/2011,84.01,3.699,216.819,6.855,202505
03/06/201136,36,03/06/2011,82.96,3.69,214.016,8.3,39910
03/06/201130,30,03/06/2011,83.82,3.699,214.925,7.931,42988
03/06/201122,22,03/06/2011,70.09,3.973,138.769,8.252,119557
03/06/201119,19,03/06/2011,66.01,4.069,134.855,7.658,203819
03/06/201120,20,03/06/2011,73.51,3.922,208.355,7.287,203742
03/06/201128,28,03/06/2011,71.81,4.031,129.049,13.736,206302
03/06/201111,11,03/06/2011,86.14,3.699,218.645,7.574,207499
03/06/201112,12,03/06/2011,71.81,4.031,129.049,13.736,112238
03/06/201138,38,03/06/2011,71.81,4.031,129.049,13.736,39690
03/06/201121,21,03/06/2011,83.82,3.699,214.925,7.931,140167
03/06/201123,23,03/06/2011,67.21,3.973,134.855,4.781,114533
03/06/20115,5,03/06/2011,83.81,3.699,215.838,6.489,34875
03/06/201142,42,03/06/2011,81.87,3.893,129.049,8.494,39690
03/06/201129,29,03/06/2011,70.09,3.973,134.855,9.966,93638
03/06/20112,2,03/06/2011,83.07,3.699,214.925,7.931,202307
03/06/20117,7,03/06/2011,45.77,3.763,192.842,8.595,70713
03/06/201113,13,03/06/2011,52.76,3.752,129.049,7.193,219622
03/06/201116,16,03/06/2011,54.08,3.763,192.842,6.339,57197
03/06/201132,32,03/06/2011,61.25,3.763,192.842,8.595,203007
03/06/201144,44,03/06/2011,52.76,3.752,129.049,6.906,39910
03/06/20113,3,03/06/2011,84.29,3.699,218.645,7.574,37392
03/06/20118,8,03/06/2011,82.05,3.699,218.692,6.297,155078
03/06/201139,39,03/06/2011,83.59,3.699,214.016,8.3,184109
03/06/201134,34,03/06/2011,74.64,3.683,129.049,10.581,158114
03/06/201133,33,03/06/2011,82.93,3.893,129.049,8.687,39690
03/06/201115,15,03/06/2011,69.8,4.069,134.855,7.658,123737
03/06/201114,14,03/06/2011,76.38,3.922,185.754,8.521,200898
03/06/201131,31,03/06/2011,83.82,3.699,214.925,7.931,203750
03/06/20114,4,03/06/2011,78.26,3.683,129.049,5.946,205863
03/06/201135,35,03/06/2011,74.17,3.922,138.769,8.512,103681
03/06/201117,17,03/06/2011,49.61,3.752,129.049,6.774,93188
03/18/201139,39,03/18/2011,65.28,3.488,213.11,8.395,184109
03/18/201116,16,03/18/2011,36.5,3.406,192.124,6.614,57197
03/18/201127,27,03/18/2011,46.65,3.796,137.74,7.827,204184
03/18/201112,12,03/18/2011,64.21,3.692,128.512,14.021,112238
03/18/20114,4,03/18/2011,51.86,3.495,128.512,6.51,205863
03/18/201130,30,03/18/2011,63.26,3.488,214.016,8.028,42988
03/18/201145,45,03/18/2011,46.66,3.631,184.81,8.549,118221
03/18/201119,19,03/18/2011,40.32,3.796,133.849,7.771,203819
03/18/201132,32,03/18/2011,45.25,3.406,192.124,8.818,203007
03/18/201121,21,03/18/2011,63.26,3.488,214.016,8.028,140167
03/18/201144,44,03/18/2011,44.69,3.407,128.512,7.224,39910
03/18/201111,11,03/18/2011,70.17,3.488,217.724,7.551,207499
03/18/201135,35,03/18/2011,46.65,3.631,137.74,8.549,103681
